연도,시도,시군구,계약종별, 1월 , 2월 , 3월 , 4월 , 5월 , 6월 , 7월 , 8월 , 9월 , 10월 , 11월 , 12월 
2009,서울특별시,동대문구,일반용,62282000 ,58629000 ,53233000 ,52228000 ,47689000 ,53469000 ,59732000 ,65644000 ,61763000 ,49383000 ,50347000 ,58639000 
2009,서울특별시,동대문구,총계,131698000 ,125748000 ,113797000 ,114174000 ,104592000 ,113594000 ,121398000 ,132391000 ,127254000 ,106921000 ,112246000 ,126078000 
2009,서울특별시,동작구,주택용,42719000 ,42196000 ,37093000 ,39247000 ,37101000 ,38106000 ,39323000 ,44068000 ,40223000 ,37019000 ,39999000 ,40195000 
2009,서울특별시,동작구,일반용,51815000 ,48052000 ,44150000 ,42989000 ,41580000 ,46386000 ,53643000 ,58333000 ,52971000 ,43404000 ,43883000 ,48757000 
2009,서울특별시,동작구,총계,106935000 ,101646000 ,92636000 ,93674000 ,89476000 ,96381000 ,105236000 ,114634000 ,106298000 ,92097000 ,95931000 ,102783000 
2009,서울특별시,마포구,주택용,45413000 ,44568000 ,38924000 ,41007000 ,38566000 ,39646000 ,41144000 ,46277000 ,43307000 ,38802000 ,41896000 ,43335000 
2009,서울특별시,마포구,일반용,87053000 ,80501000 ,74551000 ,71485000 ,67542000 ,75595000 ,85842000 ,93740000 ,88119000 ,72019000 ,74530000 ,87308000 
2009,서울특별시,마포구,총계,153158000 ,144194000 ,134150000 ,131994000 ,126030000 ,135416000 ,149897000 ,162397000 ,153147000 ,129298000 ,135923000 ,152896000 
2009,서울특별시,서대문구,주택용,37151000 ,36324000 ,32346000 ,33577000 ,32041000 ,33821000 ,32025000 ,36711000 ,34833000 ,32021000 ,34459000 ,35775000 
2009,서울특별시,서대문구,일반용,52973000 ,48909000 ,45252000 ,44217000 ,42475000 ,47049000 ,53246000 ,58160000 ,53704000 ,67312000 ,20325000 ,49643000 
2009,서울특별시,서대문구,총계,109828000 ,102999000 ,96449000 ,95130000 ,91073000 ,98760000 ,104327000 ,113804000 ,107253000 ,115778000 ,72843000 ,106794000 
2009,서울특별시,서초구,주택용,56789000 ,54435000 ,50339000 ,51333000 ,49175000 ,51358000 ,54192000 ,60845000 ,55267000 ,50781000 ,53913000 ,56554000 
2009,서울특별시,서초구,일반용,188575000 ,176082000 ,166471000 ,161643000 ,151991000 ,168925000 ,189945000 ,204327000 ,192105000 ,156646000 ,157863000 ,181751000 
2009,서울특별시,서초구,총계,297584000 ,280244000 ,261598000 ,258059000 ,243243000 ,267341000 ,295746000 ,320508000 ,301262000 ,251859000 ,257318000 ,288607000 
2009,서울특별시,성동구,주택용,35254000 ,34977000 ,30472000 ,32070000 ,30027000 ,30827000 ,31893000 ,35505000 ,34363000 ,30293000 ,32706000 ,32955000 
2009,서울특별시,성동구,일반용,51877000 ,48736000 ,45089000 ,43575000 ,39981000 ,43907000 ,49484000 ,53711000 ,51368000 ,42249000 ,43000000 ,48843000 
2009,서울특별시,성동구,총계,158270000 ,149379000 ,142234000 ,142117000 ,133334000 ,141626000 ,152338000 ,162480000 ,159666000 ,138853000 ,143526000 ,154604000 
2009,서울특별시,성북구,주택용,54430000 ,54125000 ,47165000 ,50025000 ,47030000 ,52359000 ,44669000 ,54044000 ,52416000 ,49132000 ,49937000 ,52534000 
2009,서울특별시,성북구,일반용,49801000 ,46860000 ,42167000 ,41437000 ,38119000 ,41826000 ,48775000 ,51300000 ,48967000 ,39827000 ,40874000 ,47056000 
2009,서울특별시,성북구,총계,132137000 ,127261000 ,114440000 ,115376000 ,106178000 ,118695000 ,116424000 ,128400000 ,125169000 ,109736000 ,114970000 ,128189000 
2009,서울특별시,송파구,주택용,78691000 ,78585000 ,69110000 ,73557000 ,69533000 ,71270000 ,73428000 ,80986000 ,77224000 ,69357000 ,74436000 ,75959000 
2009,서울특별시,송파구,일반용,126462000 ,117035000 ,108072000 ,105799000 ,101285000 ,111561000 ,126418000 ,138236000 ,126543000 ,103982000 ,103960000 ,117880000 
2009,서울특별시,송파구,총계,228862000 ,217951000 ,199149000 ,201559000 ,191561000 ,205220000 ,223964000 ,246500000 ,228068000 ,194891000 ,200986000 ,218698000 
2009,서울특별시,양천구,주택용,53779000 ,53035000 ,47551000 ,49618000 ,47694000 ,48271000 ,49385000 ,55170000 ,52132000 ,47348000 ,50348000 ,50912000 
2009,서울특별시,양천구,일반용,68552000 ,67296000 ,60585000 ,61316000 ,56703000 ,61296000 ,66904000 ,74767000 ,73499000 ,60751000 ,59406000 ,64885000 
2009,서울특별시,양천구,총계,133083000 ,129323000 ,116771000 ,119830000 ,112341000 ,119659000 ,128645000 ,142609000 ,138275000 ,119563000 ,119955000 ,126365000 
2009,서울특별시,영등포구,주택용,46787000 ,45432000 ,41200000 ,42188000 ,40134000 ,40729000 ,42377000 ,47209000 ,43983000 ,40110000 ,42513000 ,44574000 
2009,서울특별시,영등포구,일반용,143482000 ,131799000 ,127628000 ,121921000 ,119254000 ,134449000 ,154198000 ,163878000 ,154819000 ,129864000 ,127986000 ,146291000 
2009,서울특별시,영등포구,총계,220780000 ,205928000 ,197435000 ,192174000 ,186749000 ,205052000 ,230750000 ,247745000 ,234658000 ,199305000 ,198500000 ,222687000 
2009,서울특별시,용산구,주택용,34403000 ,33522000 ,29323000 ,30683000 ,28870000 ,30046000 ,31619000 ,35787000 ,33645000 ,29218000 ,31524000 ,32517000 
2009,서울특별시,용산구,일반용,61525000 ,57442000 ,53280000 ,51293000 ,49058000 ,54588000 ,64075000 ,66625000 ,62654000 ,50432000 ,51837000 ,59760000 
2009,서울특별시,용산구,총계,124697000 ,118385000 ,108078000 ,107384000 ,101211000 ,111235000 ,124635000 ,133248000 ,126009000 ,104105000 ,108145000 ,119995000 
2009,서울특별시,은평구,주택용,46946000 ,47065000 ,41178000 ,43455000 ,41120000 ,42032000 ,42781000 ,47086000 ,46284000 ,41682000 ,45461000 ,46973000 
2009,서울특별시,은평구,일반용,45702000 ,42672000 ,38175000 ,37568000 ,34269000 ,40412000 ,41647000 ,47106000 ,44706000 ,52348000 ,21224000 ,42970000 
2009,서울특별시,은평구,총계,109822000 ,106163000 ,95054000 ,97186000 ,90066000 ,98199000 ,101312000 ,111047000 ,108142000 ,109640000 ,83461000 ,108713000 
2009,서울특별시,종로구,주택용,20895000 ,20561000 ,18050000 ,18756000 ,17580000 ,20056000 ,16639000 ,20727000 ,19587000 ,17908000 ,19387000 ,19956000 
2009,서울특별시,종로구,일반용,115055000 ,106079000 ,99083000 ,95664000 ,91141000 ,103162000 ,115699000 ,123937000 ,114922000 ,93129000 ,94985000 ,109099000 
2009,서울특별시,종로구,총계,157717000 ,146890000 ,136138000 ,132645000 ,124405000 ,139962000 ,150241000 ,162526000 ,152284000 ,125573000 ,131741000 ,150351000 
2009,서울특별시,중구,주택용,15569000 ,15173000 ,13333000 ,13935000 ,13512000 ,15280000 ,12495000 ,15680000 ,14709000 ,13412000 ,14915000 ,15389000 
2009,서울특별시,중구,일반용,174306000 ,160474000 ,155647000 ,151820000 ,158695000 ,172061000 ,189966000 ,196555000 ,185647000 ,153669000 ,155573000 ,174484000 
2009,서울특별시,중구,총계,221382000 ,205522000 ,198340000 ,194752000 ,199999000 ,219525000 ,238333000 ,248854000 ,236910000 ,194804000 ,198500000 ,222243000 
2009,서울특별시,중랑구,주택용,44980000 ,44772000 ,39019000 ,41149000 ,38918000 ,40352000 ,40476000 ,44957000 ,42802000 ,38818000 ,41563000 ,43013000 
2009,서울특별시,중랑구,일반용,42385000 ,39999000 ,35416000 ,34880000 ,31746000 ,34367000 ,38664000 ,43137000 ,40936000 ,33194000 ,33906000 ,39338000 
2009,서울특별시,중랑구,총계,98405000 ,95446000 ,84037000 ,85786000 ,78721000 ,82829000 ,87888000 ,96920000 ,93534000 ,80585000 ,84981000 ,93658000 
2009,부산광역시,강서구,주택용,5477000 ,5499000 ,4783000 ,5221000 ,5363000 ,5419000 ,5191000 ,5556000 ,5506000 ,5166000 ,5663000 ,6031000 
2009,부산광역시,강서구,일반용,14856000 ,13571000 ,12642000 ,12408000 ,11546000 ,12151000 ,13270000 ,14035000 ,13882000 ,11907000 ,12858000 ,15054000 
2009,부산광역시,강서구,총계,195373000 ,197580000 ,208221000 ,205564000 ,201138000 ,202875000 ,223931000 ,206940000 ,221271000 ,199314000 ,209662000 ,222818000 
2009,부산광역시,금정구,주택용,28866000 ,28811000 ,24695000 ,25886000 ,23874000 ,23887000 ,24200000 ,25368000 ,25207000 ,23581000 ,25543000 ,27050000 
2009,부산광역시,금정구,일반용,34722000 ,32852000 ,29086000 ,28829000 ,26701000 ,28107000 ,31904000 ,33203000 ,32596000 ,27276000 ,27821000 ,31666000 
2009,부산광역시,금정구,총계,93357000 ,89855000 ,79768000 ,80642000 ,73251000 ,74713000 ,79855000 ,80832000 ,81630000 ,72889000 ,78403000 ,88952000 
2009,부산광역시,기장군,주택용,8138000 ,8144000 ,7059000 ,7351000 ,6838000 ,6895000 ,6872000 ,7304000 ,7326000 ,6884000 ,7400000 ,7799000 
2009,부산광역시,기장군,일반용,18422000 ,17595000 ,16019000 ,15444000 ,14548000 ,15439000 ,16860000 ,17765000 ,18042000 ,15946000 ,16941000 ,19170000 
2009,부산광역시,기장군,총계,71562000 ,75032000 ,63261000 ,61962000 ,56641000 ,60115000 ,61376000 ,61510000 ,71539000 ,63712000 ,74237000 ,82942000 
2009,부산광역시,남구,주택용,35345000 ,34511000 ,30214000 ,31912000 ,29657000 ,29816000 ,30201000 ,31782000 ,31006000 ,30065000 ,31674000 ,33147000 
2009,부산광역시,남구,일반용,29508000 ,28556000 ,24663000 ,24704000 ,23388000 ,24385000 ,27765000 ,29777000 ,29748000 ,25136000 ,24420000 ,27035000 
2009,부산광역시,남구,총계,107204000 ,105286000 ,97337000 ,102932000 ,98566000 ,103623000 ,108609000 ,110666000 ,116227000 ,111232000 ,112374000 ,119686000 
2009,부산광역시,동구,주택용,11361000 ,11449000 ,9751000 ,10143000 ,9195000 ,9129000 ,9100000 ,9650000 ,9723000 ,8994000 ,9716000 ,10521000 
2009,부산광역시,동구,일반용,25945000 ,24477000 ,22367000 ,21953000 ,20036000 ,21462000 ,24592000 ,25841000 ,25723000 ,21240000 ,20817000 ,23845000 
2009,부산광역시,동구,총계,51692000 ,49091000 ,44229000 ,43930000 ,39123000 ,40135000 ,43192000 ,44714000 ,45186000 ,39293000 ,40513000 ,47065000 
2009,부산광역시,동래구,주택용,32081000 ,31872000 ,27363000 ,28615000 ,26425000 ,26649000 ,27213000 ,28577000 ,28356000 ,26370000 ,28505000 ,30248000 
2009,부산광역시,동래구,일반용,39871000 ,37176000 ,33348000 ,33029000 ,30944000 ,32941000 ,37655000 ,39271000 ,38408000 ,32347000 ,32261000 ,36558000 
2009,부산광역시,동래구,총계,88902000 ,84661000 ,74659000 ,74722000 ,68123000 ,69165000 ,74641000 ,76791000 ,76207000 ,68315000 ,72403000 ,81692000 
2009,부산광역시,부산진구,주택용,46047000 ,45800000 ,39648000 ,41329000 ,38047000 ,38180000 ,38593000 ,40414000 ,40050000 ,37429000 ,40510000 ,43081000 
2009,부산광역시,부산진구,일반용,73372000 ,69514000 ,62057000 ,62274000 ,59229000 ,63670000 ,72864000 ,76452000 ,75237000 ,63097000 ,61155000 ,67331000 
2009,부산광역시,부산진구,총계,158742000 ,150586000 ,135253000 ,135605000 ,126170000 ,129666000 ,140761000 ,145967000 ,143835000 ,128143000 ,131869000 ,147410000 
2009,부산광역시,북구,주택용,34045000 ,33753000 ,28969000 ,30463000 ,28428000 ,28711000 ,29263000 ,30453000 ,29773000 ,28247000 ,30577000 ,31816000 
2009,부산광역시,북구,일반용,30627000 ,28695000 ,24718000 ,24816000 ,23098000 ,24704000 ,28046000 ,29550000 ,29036000 ,24287000 ,24565000 ,27510000 
2009,부산광역시,북구,총계,81175000 ,78022000 ,67728000 ,69276000 ,63998000 ,65891000 ,70332000 ,72703000 ,71925000 ,64848000 ,68797000 ,75389000 
2009,부산광역시,사상구,주택용,27904000 ,27539000 ,23710000 ,24728000 ,22840000 ,22900000 ,23277000 ,24459000 ,24053000 ,22491000 ,24509000 ,25888000 
2009,부산광역시,사상구,일반용,41162000 ,38469000 ,34031000 ,33587000 ,31196000 ,32955000 ,37360000 ,38972000 ,37911000 ,31828000 ,32668000 ,37155000 
2009,부산광역시,사상구,총계,164377000 ,156753000 ,147691000 ,149953000 ,135359000 ,142992000 ,149750000 ,144949000 ,155093000 ,139026000 ,155736000 ,172037000 
2009,부산광역시,사하구,주택용,39919000 ,39259000 ,33812000 ,35369000 ,32904000 ,33034000 ,33585000 ,35522000 ,35030000 ,32523000 ,34853000 ,37140000 
2009,부산광역시,사하구,일반용,36993000 ,34468000 ,30226000 ,29892000 ,27327000 ,28835000 ,32437000 ,34914000 ,35057000 ,29322000 ,29276000 ,32847000 
2009,부산광역시,사하구,총계,235614000 ,238402000 ,254349000 ,252884000 ,241276000 ,246900000 ,246853000 ,244037000 ,265866000 ,239277000 ,250089000 ,262432000 
2009,부산광역시,서구,주택용,14431000 ,14271000 ,12209000 ,12687000 ,11564000 ,11493000 ,11367000 ,12026000 ,12035000 ,11198000 ,12082000 ,13091000 
2009,부산광역시,서구,일반용,17689000 ,16789000 ,15035000 ,14985000 ,13789000 ,14537000 ,16381000 ,17696000 ,17467000 ,15661000 ,14841000 ,16685000 
2009,부산광역시,서구,총계,51887000 ,49013000 ,44150000 ,43306000 ,41220000 ,42130000 ,44233000 ,47624000 ,48834000 ,46647000 ,46126000 ,52120000 
2009,부산광역시,수영구,주택용,20625000 ,20597000 ,17589000 ,18340000 ,17326000 ,17333000 ,17679000 ,18712000 ,18642000 ,17184000 ,18475000 ,19437000 
2009,부산광역시,수영구,일반용,24828000 ,23160000 ,20477000 ,20501000 ,18977000 ,20369000 ,23389000 ,25083000 ,25297000 ,21178000 ,20825000 ,23429000 
2009,부산광역시,수영구,총계,52455000 ,50400000 ,43648000 ,44056000 ,40226000 ,41014000 ,44251000 ,46922000 ,47079000 ,41563000 ,43371000 ,48587000 
2009,부산광역시,연제구,주택용,24486000 ,24302000 ,20899000 ,21907000 ,20220000 ,20356000 ,20692000 ,21654000 ,21557000 ,20126000 ,21719000 ,23023000 
2009,부산광역시,연제구,일반용,33641000 ,31492000 ,28167000 ,27984000 ,26197000 ,28360000 ,32662000 ,33724000 ,33229000 ,27468000 ,27456000 ,31426000 
2009,부산광역시,연제구,총계,71218000 ,68206000 ,60725000 ,61209000 ,56167000 ,58345000 ,63621000 ,65254000 ,64836000 ,56542000 ,59295000 ,66903000 
2009,부산광역시,영도구,주택용,16515000 ,16473000 ,14112000 ,14969000 ,13654000 ,13728000 ,13582000 ,14378000 ,14297000 ,13452000 ,14394000 ,15320000 
2009,부산광역시,영도구,일반용,12608000 ,12068000 ,10520000 ,10667000 ,9588000 ,9924000 ,10837000 ,11768000 ,12046000 ,10231000 ,10253000 ,11330000 
2009,부산광역시,영도구,총계,49049000 ,46975000 ,41558000 ,42095000 ,37645000 ,38260000 ,41611000 ,42516000 ,42431000 ,38094000 ,40250000 ,45753000 
2009,부산광역시,중구,주택용,5847000 ,5750000 ,4929000 ,5128000 ,4650000 ,4659000 ,4676000 ,4969000 ,4971000 ,4550000 ,4852000 ,5263000 
2009,부산광역시,중구,일반용,28268000 ,26623000 ,23718000 ,23619000 ,21589000 ,23445000 ,27228000 ,29793000 ,29864000 ,24732000 ,23997000 ,27795000 
2009,부산광역시,중구,총계,38907000 ,36878000 ,32503000 ,32313000 ,29049000 ,30556000 ,34290000 ,37182000 ,37336000 ,31741000 ,31737000 ,37044000 
2009,부산광역시,해운대구,주택용,49005000 ,48998000 ,42534000 ,45073000 ,42335000 ,43114000 ,43498000 ,46035000 ,45670000 ,42478000 ,45167000 ,46771000 
2009,부산광역시,해운대구,일반용,66594000 ,66356000 ,60749000 ,60558000 ,60204000 ,65089000 ,73807000 ,79335000 ,74726000 ,64624000 ,62797000 ,68548000 
2009,부산광역시,해운대구,총계,139267000 ,138436000 ,125095000 ,127187000 ,122379000 ,128589000 ,138113000 ,144855000 ,140763000 ,126430000 ,129287000 ,139376000 
2010,서울특별시,강남구,주택용,79292000 ,74986000 ,68798000 ,70793000 ,67428000 ,70911000 ,80125000 ,92559000 ,80982000 ,68500000 ,70368000 ,73862000 
2010,서울특별시,강남구,일반용,349518000 ,322874000 ,278902000 ,279749000 ,256752000 ,293787000 ,344233000 ,372474000 ,339004000 ,257141000 ,267997000 ,311603000 
2010,서울특별시,강남구,총계,457927000 ,424894000 ,373656000 ,376910000 ,349786000 ,393627000 ,457405000 ,496809000 ,450576000 ,350481000 ,363305000 ,413633000 
2010,서울특별시,강동구,주택용,54938000 ,53491000 ,46423000 ,49042000 ,45876000 ,47478000 ,50630000 ,58362000 ,53778000 ,46072000 ,48518000 ,51061000 
2010,서울특별시,강동구,일반용,69656000 ,65933000 ,53901000 ,54927000 ,49538000 ,55922000 ,65844000 ,73030000 ,67560000 ,50399000 ,52600000 ,60848000 
2010,서울특별시,강동구,총계,144932000 ,138528000 ,118182000 ,122005000 ,111808000 ,120631000 ,135088000 ,149326000 ,138737000 ,112613000 ,119957000 ,132367000 
2010,서울특별시,강북구,주택용,37730000 ,37282000 ,32146000 ,34144000 ,31923000 ,32562000 ,34154000 ,39233000 ,37538000 ,32169000 ,33541000 ,34872000 
2010,서울특별시,강북구,일반용,42639000 ,40936000 ,32905000 ,34054000 ,30619000 ,33127000 ,38723000 ,44459000 ,41230000 ,31628000 ,33039000 ,38100000 
2010,서울특별시,강북구,총계,90056000 ,87984000 ,72971000 ,76623000 ,69216000 ,71907000 ,79741000 ,91081000 ,86153000 ,70080000 ,73777000 ,81674000 
2010,서울특별시,강서구,주택용,62473000 ,61261000 ,53545000 ,56896000 ,53725000 ,55359000 ,57848000 ,67116000 ,63297000 ,53821000 ,56044000 ,57803000 
2010,서울특별시,강서구,일반용,92923000 ,88053000 ,72332000 ,74413000 ,66755000 ,72495000 ,85012000 ,96724000 ,89709000 ,68220000 ,71226000 ,81957000 
2010,서울특별시,강서구,총계,186338000 ,178368000 ,153856000 ,159663000 ,147469000 ,155677000 ,172732000 ,194199000 ,182702000 ,147682000 ,153640000 ,168821000 
2010,서울특별시,관악구,주택용,60160000 ,59063000 ,50944000 ,54162000 ,50605000 ,52157000 ,54852000 ,63076000 ,59827000 ,50918000 ,53310000 ,55284000 
2010,서울특별시,관악구,일반용,73686000 ,70239000 ,58437000 ,60645000 ,55276000 ,60882000 ,71745000 ,80604000 ,75775000 ,56730000 ,57676000 ,64562000 
2010,서울특별시,관악구,총계,159420000 ,154923000 ,130358000 ,138016000 ,124745000 ,132059000 ,148250000 ,166418000 ,159093000 ,126106000 ,131912000 ,145001000 
2010,서울특별시,광진구,주택용,44875000 ,43453000 ,37539000 ,39665000 ,36969000 ,38453000 ,41440000 ,48596000 ,44386000 ,37140000 ,38851000 ,40652000 
2010,서울특별시,광진구,일반용,67538000 ,63294000 ,52793000 ,54191000 ,50248000 ,56477000 ,65689000 ,72807000 ,67278000 ,50367000 ,51683000 ,59347000 
2010,서울특별시,광진구,총계,169381000 ,159875000 ,137112000 ,140857000 ,131957000 ,146262000 ,167290000 ,181960000 ,168817000 ,130794000 ,134733000 ,146821000 
2010,서울특별시,구로구,주택용,47965000 ,46617000 ,40868000 ,42965000 ,40403000 ,41512000 ,43804000 ,50485000 ,47813000 ,40811000 ,42402000 ,44131000 
2010,서울특별시,구로구,일반용,89722000 ,80280000 ,70753000 ,68320000 ,62284000 ,71234000 ,83706000 ,90775000 ,80461000 ,64014000 ,68160000 ,81978000 
2010,서울특별시,구로구,총계,200941000 ,187235000 ,164798000 ,165210000 ,151854000 ,164471000 ,180847000 ,196056000 ,180308000 ,151642000 ,162206000 ,183594000 
2010,서울특별시,금천구,주택용,26589000 ,25859000 ,22399000 ,23607000 ,22063000 ,22790000 ,23967000 ,27780000 ,26043000 ,22506000 ,23504000 ,24576000 
2010,서울특별시,금천구,일반용,74429000 ,66237000 ,60404000 ,57850000 ,53928000 ,63057000 ,74302000 ,79729000 ,70229000 ,58165000 ,62376000 ,75518000 
2010,서울특별시,금천구,총계,139636000 ,129079000 ,116256000 ,115631000 ,106566000 ,119253000 ,136191000 ,159193000 ,133479000 ,98512000 ,129752000 ,137366000 
2010,서울특별시,노원구,주택용,65743000 ,64804000 ,56509000 ,60245000 ,56490000 ,58094000 ,61130000 ,70183000 ,65009000 ,56702000 ,59553000 ,61235000 
